"","Overs","Mdns","Runs","Wkts","Econ","Ave","SR","Opposition","Ground","Start Date","Match_ID","Bowler","Player_ID"
"10934","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","24 Oct 2015","ODI # 3699","Asghar Afghan",320652
"10935","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","25 Dec 2015","ODI # 3713","Asghar Afghan",320652
"10936","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","29 Dec 2015","ODI # 3716","Asghar Afghan",320652
"10937","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","2 Jan 2016","ODI # 3719","Asghar Afghan",320652
"10938","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","4 Jan 2016","ODI # 3720","Asghar Afghan",320652
"10939","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","6 Jan 2016","ODI # 3722","Asghar Afghan",320652
"10940","-","-","-","-","-","-","-","v Scotland","Edinburgh","4 Jul 2016","ODI # 3759","Asghar Afghan",320652
"10941","-","-","-","-","-","-","-","v Scotland","Edinburgh","6 Jul 2016","ODI # 3760","Asghar Afghan",320652
"10942","-","-","-","-","-","-","-","v Ireland","Belfast","12 Jul 2016","ODI # 3761","Asghar Afghan",320652
"10943","-","-","-","-","-","-","-","v Ireland","Belfast","14 Jul 2016","ODI # 3762","Asghar Afghan",320652
"10944","-","-","-","-","-","-","-","v Ireland","Belfast","17 Jul 2016","ODI # 3763","Asghar Afghan",320652
"10945","-","-","-","-","-","-","-","v Ireland","Belfast","19 Jul 2016","ODI # 3764","Asghar Afghan",320652
"10946","-","-","-","-","-","-","-","v Bangladesh","Dhaka","25 Sep 2016","ODI # 3781","Asghar Afghan",320652
"10947","-","-","-","-","-","-","-","v Bangladesh","Dhaka","28 Sep 2016","ODI # 3783","Asghar Afghan",320652
"10948","-","-","-","-","-","-","-","v Bangladesh","Dhaka","1 Oct 2016","ODI # 3786","Asghar Afghan",320652
"10949","-","-","-","-","-","-","-","v Zimbabwe","Harare","16 Feb 2017","ODI # 3835","Asghar Afghan",320652
"10950","-","-","-","-","-","-","-","v Zimbabwe","Harare","19 Feb 2017","ODI # 3837","Asghar Afghan",320652
"10951","-","-","-","-","-","-","-","v Zimbabwe","Harare","21 Feb 2017","ODI # 3838","Asghar Afghan",320652
"10952","-","-","-","-","-","-","-","v Zimbabwe","Harare","24 Feb 2017","ODI # 3840","Asghar Afghan",320652
"10953","-","-","-","-","-","-","-","v Zimbabwe","Harare","26 Feb 2017","ODI # 3842","Asghar Afghan",320652
"10954","-","-","-","-","-","-","-","v Ireland","Greater Noida","15 Mar 2017","ODI # 3850","Asghar Afghan",320652
"10955","-","-","-","-","-","-","-","v Ireland","Greater Noida","17 Mar 2017","ODI # 3851","Asghar Afghan",320652
"10956","-","-","-","-","-","-","-","v Ireland","Greater Noida","19 Mar 2017","ODI # 3852","Asghar Afghan",320652
"10957","-","-","-","-","-","-","-","v Ireland","Greater Noida","22 Mar 2017","ODI # 3853","Asghar Afghan",320652
"10958","-","-","-","-","-","-","-","v Ireland","Greater Noida","24 Mar 2017","ODI # 3854","Asghar Afghan",320652
"10959","-","-","-","-","-","-","-","v West Indies","Gros Islet","9 Jun 2017","ODI # 3884","Asghar Afghan",320652
"10960","-","-","-","-","-","-","-","v West Indies","Gros Islet","11 Jun 2017","ODI # 3887","Asghar Afghan",320652
"10961","-","-","-","-","-","-","-","v West Indies","Gros Islet","14 Jun 2017","ODI # 3890","Asghar Afghan",320652
"10962","-","-","-","-","-","-","-","v Ireland","Sharjah","5 Dec 2017","ODI # 3935","Asghar Afghan",320652
"10963","-","-","-","-","-","-","-","v Ireland","Sharjah","7 Dec 2017","ODI # 3937","Asghar Afghan",320652
"10964","-","-","-","-","-","-","-","v Ireland","Sharjah","10 Dec 2017","ODI # 3940","Asghar Afghan",320652
"10965","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","9 Feb 2018","ODI # 3972","Asghar Afghan",320652
"10966","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","11 Feb 2018","ODI # 3974","Asghar Afghan",320652
"10967","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","13 Feb 2018","ODI # 3975","Asghar Afghan",320652
"10968","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","16 Feb 2018","ODI # 3977","Asghar Afghan",320652
"10969","-","-","-","-","-","-","-","v Zimbabwe","Sharjah","19 Feb 2018","ODI # 3979","Asghar Afghan",320652
"10970","-","-","-","-","-","-","-","v U.A.E.","Harare","20 Mar 2018","ODI # 4003","Asghar Afghan",320652
"10971","-","-","-","-","-","-","-","v Ireland","Harare","23 Mar 2018","ODI # 4006","Asghar Afghan",320652
"10972","-","-","-","-","-","-","-","v West Indies","Harare","25 Mar 2018","ODI # 4007","Asghar Afghan",320652
"10973","-","-","-","-","-","-","-","v Ireland","Belfast","27 Aug 2018","ODI # 4032","Asghar Afghan",320652
"10974","-","-","-","-","-","-","-","v Ireland","Belfast","29 Aug 2018","ODI # 4033","Asghar Afghan",320652
"10975","1.0","0","1","1","1.00","1.00","6.0","v Ireland","Belfast","31 Aug 2018","ODI # 4035","Asghar Afghan",320652
"10976","-","-","-","-","-","-","-","v Sri Lanka","Abu Dhabi","17 Sep 2018","ODI # 4038","Asghar Afghan",320652
"10977","-","-","-","-","-","-","-","v Bangladesh","Abu Dhabi","20 Sep 2018","ODI # 4041","Asghar Afghan",320652
"10978","-","-","-","-","-","-","-","v Pakistan","Abu Dhabi","21 Sep 2018","ODI # 4043","Asghar Afghan",320652
"10979","-","-","-","-","-","-","-","v Bangladesh","Abu Dhabi","23 Sep 2018","ODI # 4045","Asghar Afghan",320652
"10980","-","-","-","-","-","-","-","v India","Dubai (DSC)","25 Sep 2018","ODI # 4046","Asghar Afghan",320652
"10981","-","-","-","-","-","-","-","v Ireland","Dehradun","28 Feb 2019","ODI # 4100","Asghar Afghan",320652
"10982","-","-","-","-","-","-","-","v Ireland","Dehradun","2 Mar 2019","ODI # 4101","Asghar Afghan",320652
"10983","-","-","-","-","-","-","-","v Ireland","Dehradun","5 Mar 2019","ODI # 4105","Asghar Afghan",320652
"10984","-","-","-","-","-","-","-","v Ireland","Dehradun","8 Mar 2019","ODI # 4108","Asghar Afghan",320652
"10985","-","-","-","-","-","-","-","v Ireland","Dehradun","10 Mar 2019","ODI # 4110","Asghar Afghan",320652
"10986","-","-","-","-","-","-","-","v Scotland","Edinburgh","10 May 2019","ODI # 4131","Asghar Afghan",320652
"10987","4.0","0","35","0","8.75","-","-","v Canada","Sharjah","16 Feb 2010","ODI # 2957","Aftab Alam",440963
"10988","8.0","0","49","1","6.12","49.00","48.0","v Canada","Sharjah","18 Feb 2010","ODI # 2959","Aftab Alam",440963
"10989","9.0","0","52","1","5.77","52.00","54.0","v Netherlands","Rotterdam","10 Jul 2010","ODI # 3024","Aftab Alam",440963
"10990","10.0","1","44","2","4.40","22.00","30.0","v Zimbabwe","Bulawayo","22 Jul 2014","ODI # 3505","Aftab Alam",440963
"10991","7.0","2","30","2","4.28","15.00","21.0","v Zimbabwe","Bulawayo","24 Jul 2014","ODI # 3506","Aftab Alam",440963
"10992","4.2","0","11","0","2.53","-","-","v Ireland","Dubai (DSC)","10 Jan 2015","ODI # 3573","Aftab Alam",440963
"10993","10.0","1","48","3","4.80","16.00","20.0","v Scotland","Abu Dhabi","14 Jan 2015","ODI # 3576","Aftab Alam",440963
"10994","7.0","1","31","2","4.42","15.50","21.0","v Ireland","Dubai (DSC)","17 Jan 2015","ODI # 3581","Aftab Alam",440963
"10995","9.0","0","55","2","6.11","27.50","27.0","v Bangladesh","Canberra","18 Feb 2015","ODI # 3605","Aftab Alam",440963
"10996","5.0","0","21","1","4.20","21.00","30.0","v Zimbabwe","Bulawayo","16 Oct 2015","ODI # 3693","Aftab Alam",440963
"10997","8.4","0","48","2","5.53","24.00","26.0","v Zimbabwe","Bulawayo","18 Oct 2015","ODI # 3694","Aftab Alam",440963
"10998","9.0","0","44","0","4.88","-","-","v Zimbabwe","Bulawayo","20 Oct 2015","ODI # 3696","Aftab Alam",440963
"10999","9.0","2","34","2","3.77","17.00","27.0","v Ireland","Belfast","27 Aug 2018","ODI # 4032","Aftab Alam",440963
"11000","8.0","1","32","1","4.00","32.00","48.0","v Ireland","Belfast","29 Aug 2018","ODI # 4033","Aftab Alam",440963
"11001","7.0","0","22","2","3.14","11.00","21.0","v Ireland","Belfast","31 Aug 2018","ODI # 4035","Aftab Alam",440963
"11002","7.0","0","34","0","4.85","-","-","v Sri Lanka","Abu Dhabi","17 Sep 2018","ODI # 4038","Aftab Alam",440963
"11003","5.0","1","11","1","2.20","11.00","30.0","v Bangladesh","Abu Dhabi","20 Sep 2018","ODI # 4041","Aftab Alam",440963
"11004","9.3","1","64","0","6.73","-","-","v Pakistan","Abu Dhabi","21 Sep 2018","ODI # 4043","Aftab Alam",440963
"11005","10.0","0","54","3","5.40","18.00","20.0","v Bangladesh","Abu Dhabi","23 Sep 2018","ODI # 4045","Aftab Alam",440963
"11006","10.0","0","53","2","5.30","26.50","30.0","v India","Dubai (DSC)","25 Sep 2018","ODI # 4046","Aftab Alam",440963
"11007","8.0","2","25","4","3.12","6.25","12.0","v Ireland","Dehradun","8 Mar 2019","ODI # 4108","Aftab Alam",440963
"11008","10.0","0","66","2","6.60","33.00","30.0","v Scotland","Edinburgh","10 May 2019","ODI # 4131","Aftab Alam",440963
"11009","10.0","2","30","1","3.00","30.00","60.0","v Zimbabwe","Bulawayo","18 Oct 2015","ODI # 3694","Rashid Khan ",793463
"11010","10.0","0","45","0","4.50","-","-","v Zimbabwe","Bulawayo","20 Oct 2015","ODI # 3696","Rashid Khan ",793463
"11011","10.0","0","37","2","3.70","18.50","30.0","v Zimbabwe","Bulawayo","22 Oct 2015","ODI # 3697","Rashid Khan ",793463
"11012","7.1","0","24","2","3.34","12.00","21.5","v Zimbabwe","Bulawayo","24 Oct 2015","ODI # 3699","Rashid Khan ",793463
"11013","10.0","1","36","1","3.60","36.00","60.0","v Zimbabwe","Sharjah","2 Jan 2016","ODI # 3719","Rashid Khan ",793463
"11014","10.0","0","43","3","4.30","14.33","20.0","v Zimbabwe","Sharjah","4 Jan 2016","ODI # 3720","Rashid Khan ",793463
"11015","10.0","0","59","2","5.90","29.50","30.0","v Zimbabwe","Sharjah","6 Jan 2016","ODI # 3722","Rashid Khan ",793463
"11016","-","-","-","-","-","-","-","v Scotland","Edinburgh","4 Jul 2016","ODI # 3759","Rashid Khan ",793463
"11017","6.0","1","19","2","3.16","9.50","18.0","v Scotland","Edinburgh","6 Jul 2016","ODI # 3760","Rashid Khan ",793463
"11018","10.0","0","28","3","2.80","9.33","20.0","v Ireland","Belfast","12 Jul 2016","ODI # 3761","Rashid Khan ",793463
"11019","10.0","0","44","0","4.40","-","-","v Ireland","Belfast","14 Jul 2016","ODI # 3762","Rashid Khan ",793463
"11020","8.0","1","21","4","2.62","5.25","12.0","v Ireland","Belfast","17 Jul 2016","ODI # 3763","Rashid Khan ",793463
"11021","10.0","0","68","0","6.80","-","-","v Ireland","Belfast","19 Jul 2016","ODI # 3764","Rashid Khan ",793463
"11022","10.0","0","37","2","3.70","18.50","30.0","v Bangladesh","Dhaka","25 Sep 2016","ODI # 3781","Rashid Khan ",793463
"11023","10.0","2","35","3","3.50","11.66","20.0","v Bangladesh","Dhaka","28 Sep 2016","ODI # 3783","Rashid Khan ",793463
"11024","10.0","0","39","2","3.90","19.50","30.0","v Bangladesh","Dhaka","1 Oct 2016","ODI # 3786","Rashid Khan ",793463
"11025","4.2","0","17","1","3.92","17.00","26.0","v Zimbabwe","Harare","16 Feb 2017","ODI # 3835","Rashid Khan ",793463
"11026","7.1","0","25","3","3.48","8.33","14.3","v Zimbabwe","Harare","19 Feb 2017","ODI # 3837","Rashid Khan ",793463
"11027","5.4","0","29","3","5.11","9.66","11.3","v Zimbabwe","Harare","21 Feb 2017","ODI # 3838","Rashid Khan ",793463
"11028","7.0","0","27","1","3.85","27.00","42.0","v Zimbabwe","Harare","24 Feb 2017","ODI # 3840","Rashid Khan ",793463
"11029","2.0","0","8","2","4.00","4.00","6.0","v Zimbabwe","Harare","26 Feb 2017","ODI # 3842","Rashid Khan ",793463
"11030","9.0","0","48","4","5.33","12.00","13.5","v Ireland","Greater Noida","15 Mar 2017","ODI # 3850","Rashid Khan ",793463
"11031","9.3","0","43","6","4.52","7.16","9.5","v Ireland","Greater Noida","17 Mar 2017","ODI # 3851","Rashid Khan ",793463
"11032","10.0","1","44","0","4.40","-","-","v Ireland","Greater Noida","19 Mar 2017","ODI # 3852","Rashid Khan ",793463
"11033","9.0","1","50","2","5.55","25.00","27.0","v Ireland","Greater Noida","22 Mar 2017","ODI # 3853","Rashid Khan ",793463
"11034","10.0","1","29","4","2.90","7.25","15.0","v Ireland","Greater Noida","24 Mar 2017","ODI # 3854","Rashid Khan ",793463
"11035","8.4","1","18","7","2.07","2.57","7.4","v West Indies","Gros Islet","9 Jun 2017","ODI # 3884","Rashid Khan ",793463
"11036","10.0","1","26","3","2.60","8.66","20.0","v West Indies","Gros Islet","11 Jun 2017","ODI # 3887","Rashid Khan ",793463
"11037","-","-","-","-","-","-","-","v West Indies","Gros Islet","14 Jun 2017","ODI # 3890","Rashid Khan ",793463
"11038","6.4","0","28","3","4.20","9.33","13.3","v Ireland","Sharjah","5 Dec 2017","ODI # 3935","Rashid Khan ",793463
"11039","10.0","0","40","2","4.00","20.00","30.0","v Ireland","Sharjah","7 Dec 2017","ODI # 3937","Rashid Khan ",793463
"11040","9.0","1","17","2","1.88","8.50","27.0","v Ireland","Sharjah","10 Dec 2017","ODI # 3940","Rashid Khan ",793463
"11041","5.4","0","26","4","4.58","6.50","8.5","v Zimbabwe","Sharjah","9 Feb 2018","ODI # 3972","Rashid Khan ",793463
"11042","10.0","1","36","2","3.60","18.00","30.0","v Zimbabwe","Sharjah","11 Feb 2018","ODI # 3974","Rashid Khan ",793463
"11043","8.3","1","24","5","2.82","4.80","10.2","v Zimbabwe","Sharjah","13 Feb 2018","ODI # 3975","Rashid Khan ",793463
"11044","10.0","2","28","2","2.80","14.00","30.0","v Zimbabwe","Sharjah","16 Feb 2018","ODI # 3977","Rashid Khan ",793463
"11045","5.1","1","13","3","2.51","4.33","10.3","v Zimbabwe","Sharjah","19 Feb 2018","ODI # 3979","Rashid Khan ",793463
"11046","9.0","0","68","1","7.55","68.00","54.0","v Scotland","Bulawayo","4 Mar 2018","ODI # 3983","Rashid Khan ",793463
"11047","8.0","0","38","3","4.75","12.66","16.0","v Zimbabwe","Bulawayo","6 Mar 2018","ODI # 3988","Rashid Khan ",793463
"11048","10.0","1","39","0","3.90","-","-","v Hong Kong","Bulawayo","8 Mar 2018","ODI # 3990","Rashid Khan ",793463
"11049","10.0","1","31","1","3.10","31.00","60.0","v West Indies","Harare","15 Mar 2018","ODI # 3997","Rashid Khan ",793463
"11050","9.0","0","41","5","4.55","8.20","10.8","v U.A.E.","Harare","20 Mar 2018","ODI # 4003","Rashid Khan ",793463
"11051","10.0","0","40","3","4.00","13.33","20.0","v Ireland","Harare","23 Mar 2018","ODI # 4006","Rashid Khan ",793463
"11052","9.0","0","42","1","4.66","42.00","54.0","v West Indies","Harare","25 Mar 2018","ODI # 4007","Rashid Khan ",793463
"11053","9.3","0","41","2","4.31","20.50","28.5","v Ireland","Belfast","27 Aug 2018","ODI # 4032","Rashid Khan ",793463
"11054","10.0","0","37","3","3.70","12.33","20.0","v Ireland","Belfast","29 Aug 2018","ODI # 4033","Rashid Khan ",793463
"11055","8.0","2","18","3","2.25","6.00","16.0","v Ireland","Belfast","31 Aug 2018","ODI # 4035","Rashid Khan ",793463
"11056","7.2","0","26","2","3.54","13.00","22.0","v Sri Lanka","Abu Dhabi","17 Sep 2018","ODI # 4038","Rashid Khan ",793463
"11057","9.0","3","13","2","1.44","6.50","27.0","v Bangladesh","Abu Dhabi","20 Sep 2018","ODI # 4041","Rashid Khan ",793463
"11058","10.0","0","46","3","4.60","15.33","20.0","v Pakistan","Abu Dhabi","21 Sep 2018","ODI # 4043","Rashid Khan ",793463
"11059","10.0","0","46","1","4.60","46.00","60.0","v Bangladesh","Abu Dhabi","23 Sep 2018","ODI # 4045","Rashid Khan ",793463
"11060","9.5","0","41","2","4.16","20.50","29.5","v India","Dubai (DSC)","25 Sep 2018","ODI # 4046","Rashid Khan ",793463
"11061","10.0","0","30","1","3.00","30.00","60.0","v Ireland","Dehradun","28 Feb 2019","ODI # 4100","Rashid Khan ",793463
"11062","-","-","-","-","-","-","-","v Ireland","Dehradun","2 Mar 2019","ODI # 4101","Rashid Khan ",793463
"11063","9.0","0","44","1","4.88","44.00","54.0","v Ireland","Dehradun","5 Mar 2019","ODI # 4105","Rashid Khan ",793463
"11064","6.0","0","22","2","3.66","11.00","18.0","v Ireland","Dehradun","8 Mar 2019","ODI # 4108","Rashid Khan ",793463
"11065","10.0","0","41","1","4.10","41.00","60.0","v Ireland","Dehradun","10 Mar 2019","ODI # 4110","Rashid Khan ",793463
"11066","-","-","-","-","-","-","-","v Canada","Toronto","9 Aug 2011","ODI # 3174","Gulbadin Naib ",352048
"11067","-","-","-","-","-","-","-","v Pakistan","Sharjah","10 Feb 2012","ODI # 3236","Gulbadin Naib ",352048
"11068","1.2","1","8","0","6.00","-","-","v Netherlands","Sharjah","29 Mar 2012","ODI # 3270","Gulbadin Naib ",352048
"11069","1.0","0","16","0","16.00","-","-","v Netherlands","Sharjah","31 Mar 2012","ODI # 3271","Gulbadin Naib ",352048
"11070","6.0","0","37","1","6.16","37.00","36.0","v Ireland","Dublin","5 Jul 2012","ODI # 3282","Gulbadin Naib ",352048
"11071","2.0","0","18","0","9.00","-","-","v Australia","Sharjah","25 Aug 2012","ODI # 3297","Gulbadin Naib ",352048
"11072","9.0","0","31","4","3.44","7.75","13.5","v Scotland","Sharjah","6 Mar 2013","ODI # 3341","Gulbadin Naib ",352048
"11073","2.0","0","12","0","6.00","-","-","v Scotland","Sharjah","8 Mar 2013","ODI # 3342","Gulbadin Naib ",352048
"11074","2.0","0","23","0","11.50","-","-","v Zimbabwe","Bulawayo","20 Jul 2014","ODI # 3504","Gulbadin Naib ",352048
"11075","-","-","-","-","-","-","-","v Zimbabwe","Bulawayo","24 Jul 2014","ODI # 3506","Gulbadin Naib ",352048
"11076","8.0","0","53","1","6.62","53.00","48.0","v U.A.E.","ICCA Dubai","28 Nov 2014","ODI # 3556","Gulbadin Naib ",352048
"11077","4.0","0","21","0","5.25","-","-","v U.A.E.","ICCA Dubai","30 Nov 2014","ODI # 3558","Gulbadin Naib ",352048
"11078","5.0","0","27","1","5.40","27.00","30.0","v Scotland","ICCA Dubai","8 Jan 2015","ODI # 3572","Gulbadin Naib ",352048
"11079","4.0","0","21","1","5.25","21.00","24.0","v Scotland","Abu Dhabi","14 Jan 2015","ODI # 3576","Gulbadin Naib ",352048
"11080","9.0","0","53","1","5.88","53.00","54.0","v Scotland","Dunedin","26 Feb 2015","ODI # 3614","Gulbadin Naib ",352048
"11081","3.0","0","23","0","7.66","-","-","v Zimbabwe","Sharjah","6 Jan 2016","ODI # 3722","Gulbadin Naib ",352048
"11082","3.0","1","11","0","3.66","-","-","v Ireland","Belfast","19 Jul 2016","ODI # 3764","Gulbadin Naib ",352048
"11083","6.0","2","12","1","2.00","12.00","36.0","v Zimbabwe","Harare","16 Feb 2017","ODI # 3835","Gulbadin Naib ",352048
"11084","8.0","0","38","2","4.75","19.00","24.0","v Zimbabwe","Harare","19 Feb 2017","ODI # 3837","Gulbadin Naib ",352048
"11085","6.0","0","27","4","4.50","6.75","9.0","v Zimbabwe","Harare","21 Feb 2017","ODI # 3838","Gulbadin Naib ",352048
"11086","3.0","0","23","0","7.66","-","-","v Zimbabwe","Harare","24 Feb 2017","ODI # 3840","Gulbadin Naib ",352048
"11087","2.0","0","8","1","4.00","8.00","12.0","v Zimbabwe","Harare","26 Feb 2017","ODI # 3842","Gulbadin Naib ",352048
"11088","9.0","0","54","0","6.00","-","-","v Ireland","Greater Noida","15 Mar 2017","ODI # 3850","Gulbadin Naib ",352048
"11089","8.0","0","52","1","6.50","52.00","48.0","v Ireland","Greater Noida","17 Mar 2017","ODI # 3851","Gulbadin Naib ",352048
"11090","4.0","0","23","0","5.75","-","-","v Ireland","Greater Noida","19 Mar 2017","ODI # 3852","Gulbadin Naib ",352048
"11091","8.0","1","28","1","3.50","28.00","48.0","v Ireland","Greater Noida","22 Mar 2017","ODI # 3853","Gulbadin Naib ",352048
"11092","9.0","0","39","1","4.33","39.00","54.0","v Ireland","Greater Noida","24 Mar 2017","ODI # 3854","Gulbadin Naib ",352048
"11093","8.0","0","31","1","3.87","31.00","48.0","v West Indies","Gros Islet","9 Jun 2017","ODI # 3884","Gulbadin Naib ",352048
"11094","5.0","1","15","2","3.00","7.50","15.0","v West Indies","Gros Islet","11 Jun 2017","ODI # 3887","Gulbadin Naib ",352048
"11095","-","-","-","-","-","-","-","v West Indies","Gros Islet","14 Jun 2017","ODI # 3890","Gulbadin Naib ",352048
"11096","3.0","0","11","0","3.66","-","-","v Ireland","Sharjah","5 Dec 2017","ODI # 3935","Gulbadin Naib ",352048
"11097","10.0","0","36","1","3.60","36.00","60.0","v Ireland","Sharjah","7 Dec 2017","ODI # 3937","Gulbadin Naib ",352048
"11098","3.0","1","12","0","4.00","-","-","v Ireland","Sharjah","10 Dec 2017","ODI # 3940","Gulbadin Naib ",352048
"11099","7.0","0","40","1","5.71","40.00","42.0","v Zimbabwe","Sharjah","9 Feb 2018","ODI # 3972","Gulbadin Naib ",352048
"11100","8.0","0","85","1","10.62","85.00","48.0","v Zimbabwe","Sharjah","11 Feb 2018","ODI # 3974","Gulbadin Naib ",352048
"11101","6.0","0","23","1","3.83","23.00","36.0","v Zimbabwe","Sharjah","13 Feb 2018","ODI # 3975","Gulbadin Naib ",352048
"11102","4.0","0","21","0","5.25","-","-","v Scotland","Bulawayo","4 Mar 2018","ODI # 3983","Gulbadin Naib ",352048
"11103","3.0","0","11","0","3.66","-","-","v West Indies","Harare","15 Mar 2018","ODI # 3997","Gulbadin Naib ",352048
"11104","4.0","0","10","0","2.50","-","-","v U.A.E.","Harare","20 Mar 2018","ODI # 4003","Gulbadin Naib ",352048
"11105","5.0","0","15","0","3.00","-","-","v Ireland","Harare","23 Mar 2018","ODI # 4006","Gulbadin Naib ",352048
"11106","5.0","0","28","2","5.60","14.00","15.0","v West Indies","Harare","25 Mar 2018","ODI # 4007","Gulbadin Naib ",352048
